"","X","Y","Presence","alizes","altitude","cti","ensoleillement","pente","substrat"
"2815",165.013685880372,-21.3102147241118,0,0.838823344140541,0.0037359900373599,0.483368789077621,0.812524193869144,0.021630507333494,0.00784313725490196
"4016",164.218616582466,-20.4537619885755,0,0.183557298320637,0.283935242839352,0.251107335220863,0.890191340507794,0.131371118590358,0.00392156862745098
"4343",164.506061692379,-20.3557938576727,0,0.0652773071641981,0.2453300124533,0.248723127569918,0.820884757022805,0.166513694144244,0.00784313725490196
"6253",164.462510018567,-20.8233351638911,0,0.773375488082377,0.0112079701120797,0.355742956553361,0.817469622169845,0.0203758275207951,0.00784313725490196
"7317",166.622802088514,-21.9877968291719,0,0.0991357746375334,0.285803237858032,0.209674074829495,0.666652656650408,0.322967760324345,0.00392156862745098
"7735",166.358638829423,-21.9983102570905,0,0.429227601419504,0.119551681195517,0.242021331612873,0.77708448252533,0.236340174445241,0.00392156862745098
"8644",164.535199218638,-20.3987874794465,0,0.0839264875665757,0.433374844333748,0.26134989022065,0.905904454740374,0.159217176261246,0.00784313725490196
"9515",164.497685944381,-20.7046072838336,0,0.569571898340424,0.0342465753424658,0.299964222381828,0.834394774710881,0.0625858916322075,0.00784313725490196
"11921",166.311485276731,-21.682751809089,0,0.0483604918025931,0.466376089663761,0.244567404933403,0.772698079658675,0.358517671012233,0.00392156862745098
"1204",166.592127315092,-22.106997615257,0,0.283735941340205,0.415317559153176,0.320301435783984,0.838402326969155,0.195412460539201,0.00392156862745098
"1234",166.105124838799,-22.001172349222,0,0.732662806650983,0.0224159402241594,0.265969111251752,0.825342327334017,0.06790932687079,0.00784313725490196
"14131",164.521374948704,-20.4551338114736,0,0.155878648973235,0.314445828144458,0.289386447816852,0.726856769264895,0.236066232337833,0.00784313725490196
"15812",164.459625372475,-20.8240830607263,0,0.777207734660587,0.00435865504358655,0.327404861649317,0.817423337545578,0.0152424453136994,0.00784313725490196
"16811",167.278504263595,-20.8604721602951,0,0.0145268920307473,0.0435865504358655,0.404126097516795,0.829455405957089,0.00144203390132283,0
"16921",167.167983155299,-20.7778746184003,0,0.191614447359406,0.0130759651307597,0.434223341342522,0.824244389004604,0.00296008693913049,0
"18712",164.749167521775,-20.6066897443612,0,0.132594584342164,0.489414694894147,0.219320348915363,0.762899598916012,0.254810254090416,0.00784313725490196
"19012",164.741289198347,-20.9326088627216,0,0.552800055728963,0.0217932752179328,0.245986544348484,0.829671100041766,0.0410179333376156,0.00392156862745098
"21912",164.427701003437,-20.4157200076435,0,0.125774857081733,0.0211706102117061,0.279363046949288,0.837725204833636,0.0785621765444511,0.00784313725490196
"197866",166.39741,-21.88555,1,0.225730829110283,0.726027397260274,0.210248886882499,0.73484370333464,0.286118105189214,0.00392156862745098
"210516",166.414563,-21.883676,1,0.208071548988939,0.857409713574097,0.258724258072425,0.960159897261027,0.0820311022996104,0.00392156862745098
"211476",166.41309,-21.88024,1,0.206321586378186,0.837484433374844,0.224098000598304,0.904272696113529,0.186141422157391,0.00392156862745098
"216296",166.510214,-21.964708,1,0.191999674914384,0.677459526774595,0.283681723011008,0.823890743532836,0.126440654178004,0.00392156862745098
"216556",166.508324,-21.966025,1,0.198119433637909,0.610211706102117,0.226365493979597,0.875171077447391,0.0942673950580783,0.00392156862745098
"223456",166.561845,-21.95417,1,0.127012237591584,0.361768368617684,0.371506863661627,0.842513407231012,0.06790932687079,0.00392156862745098
"226806",166.605408,-22.069781,1,0.208071548988939,0.223536737235367,0.278942848861738,0.845023671233223,0.190453732559918,0.00392156862745098
"229376",166.659935,-22.020349,1,0.0798042129511072,0.541095890410959,0.271361306692964,0.813358606371253,0.174764795493258,0.00392156862745098
"326246",164.7688389,-20.57575556,1,0.072242024369976,0.731631382316314,0.235209157085575,0.958110803456598,0.175193703188586,0.00784313725490196
"327006",166.5348889,-21.96286111,1,0.166675722806517,0.783935242839352,0.240955369272423,0.933934113772892,0.141960598271948,0.00392156862745098
"327146",166.53525,-21.9635,1,0.166675722806517,0.785803237858032,0.368435003624707,0.940080041457615,0.138748156319506,0.00392156862745098
"327356",166.535,-21.96516667,1,0.169313109170991,0.818181818181818,0.270450320903175,0.958041183130402,0.0725133271544506,0.00392156862745098
"382066",165.4964722,-21.36066667,1,0.280790939685613,0.400996264009963,0.239817252475865,0.700818702804429,0.14440812066755,0.00784313725490196
"1817",167.227672700781,-21.0162608647132,0,0.205458992496509,0.0199252801992528,0.36745533656342,0.827276096357368,0.00534984988135756,0
"1915",165.181031200658,-20.8327387028828,0,0.09097612155913,0.426525529265255,0.249110101402487,0.753477841493985,0.207849853606492,0.00784313725490196
"3120",164.964165224379,-20.8128212732579,0,0.195916975840988,0.0379825653798257,0.350692068292122,0.826271694225465,0.0271464964262248,0.00784313725490196
"4218",163.580838220968,-19.5634395530855,0,0.0139294154968335,0.076587795765878,0.249004989859446,0.78311721271672,0.0736196256134656,0.00392156862745098
"6916",164.446992623257,-20.3739826723756,0,0.12112237184402,0.012453300124533,0.364604348167597,0.826495381755001,0.0365352775250697,0.00784313725490196
"7518",166.168373239993,-22.0719502214945,0,0.749741906892354,0.00186799501867995,0.316191284382906,0.816021648311504,0.0208760134073706,0.00784313725490196
"1094",166.207414723147,-21.8702172456966,0,0.423705327827494,0.37546699875467,0.230440837200845,0.783963873239178,0.181507715707011,0.00392156862745098
"1156",165.348023403607,-21.4727458076344,0,0.626961779990111,0.0342465753424658,0.376385733867496,0.82447207325657,0.019833248656522,0.00784313725490196
"1227",165.315048271251,-21.3258850763531,0,0.431207470762379,0.0740971357409714,0.423560893590097,0.797495743974087,0.083604741400321,0.00784313725490196
"1336",164.339255203275,-20.2801991312841,0,0.0535327708090285,0.246575342465753,0.262263127855406,0.867912900588427,0.0705715641107291,0.00784313725490196
"1588",166.267180576299,-21.6406301877969,0,0.0259214200441804,0.329389788293898,0.294023149271597,0.85354403882081,0.228983371076299,0.00392156862745098
"1635",165.152039869211,-21.2354766535889,0,0.537940704779892,0.763387297633873,0.264803876898429,0.962566826649449,0.148630942429183,0.00392156862745098
"1695",166.597194846034,-22.0402531853579,0,0.184129939823945,0.530510585305106,0.298483252647311,0.869667397271824,0.151302836546003,0.00392156862745098
"1895",166.817746238202,-22.1187282560924,0,0.167425337331351,0.0965130759651308,0.56020525070706,0.833967189874162,0,1
"1906",164.376975520156,-20.4137028315584,0,0.093613521679766,0.0367372353673724,0.314678464400507,0.822072363753827,0.0187464383444998,0.00784313725490196
"1935",165.386775211594,-20.9399547466999,0,0.00432731450586161,0.00560398505603985,0.346288528208633,0.836251123352972,0.0463656270305541,0.00784313725490196
"2018",165.375504080843,-21.4875554513493,0,0.59011595564001,0.0859277708592777,0.30433358403874,0.83171162023195,0.0110555568621207,0.00784313725490196
"2076",166.070829686958,-21.5545037601718,0,0.038100867771701,0.0261519302615193,0.3532564617073,0.796887146289259,0.108408583893935,0.00392156862745098
"2166",166.946792338722,-22.219649574497,0,0.0775168108550863,0.217932752179328,0.325350721036942,0.846348907035012,0.00330554154161604,0.00784313725490196
"2197",164.738458460882,-20.9383490919254,0,0.563844602912983,0.187422166874222,0.231025897056793,0.865051698571578,0.229810702055614,0.00392156862745098
"2245",166.091718247525,-21.6771078933002,0,0.253342197070334,0.11519302615193,0.428371712277723,0.804552473129938,0.0849600259394627,0.00784313725490196
"23110",165.784684635607,-21.4614053891699,0,0.128514754363922,0.118306351183064,0.226953301849742,0.752434632476554,0.160728850006522,0.00392156862745098
"2359",165.630203155712,-21.6808038064891,0,0.622302237841396,0.0280199252801993,0.35787110271474,0.810547621237835,0.038530934008956,0.00784313725490196
"2455",166.819028754832,-22.4500049879383,0,0.409885557537788,0.0205479452054795,0.261079726074891,0.765248704755732,0.135785369547751,0.00392156862745098
"2525",166.18311552955,-21.6762908933249,0,0.134924465465816,0.0921544209215442,0.263420595251935,0.794316222354687,0.37965859129675,0.00392156862745098
"2627",164.617853581588,-20.7486691275551,0,0.470220495866714,0.165628891656289,0.261229683682956,0.754752667022547,0.120279557237273,0.00784313725490196
"2654",167.092960756055,-20.9621286977806,0,0.333938476061582,0.0199252801992528,0.431866461166094,0.825039349988535,0.00314133845101303,0
"2684",165.754242560349,-21.4132235871723,0,0.132619386701885,0.24719800747198,0.33524983151238,0.846217982143805,0.132338286841379,0.00392156862745098
"2724",165.282291916173,-20.8984105900805,0,0.0121369815962914,0.0566625155666252,0.312084205414367,0.807580892856187,0.08223763133922,0.00784313725490196
"2905",164.715178864312,-20.8584925219305,0,0.475445691388544,0.0684931506849315,0.430089946321359,0.801540684926058,0.0411972143246211,0.00784313725490196
"2936",165.929707403767,-21.6341320946356,0,0.23101278255569,0.440224159402242,0.23212445389897,0.699605633083734,0.198207080036803,0.00784313725490196
"2976",165.109418794623,-21.3046823663078,0,0.693656879726136,0.251556662515567,0.24425792891788,0.705301478252254,0.240870241489686,0.00392156862745098
"3046",164.238815964582,-20.4741116334828,0,0.23251531308419,0.232876712328767,0.279306483657063,0.824689056606547,0.142981655217739,0.00392156862745098
"3184",164.803891966106,-20.5833713797491,0,0.0428382182105831,0.435242839352428,0.238347083963818,0.914122296225334,0.107433215602005,0.00784313725490196
"3354",166.580361017212,-22.1589896186006,0,0.385014196909222,0.244707347447073,0.38780407635846,0.865554898818137,0.196318204409709,0.00392156862745098
"3363",166.379430821682,-21.8683972329204,0,0.229913156250079,0.601494396014944,0.243656609977933,0.719819314625277,0.353216572343418,0.00392156862745098
"3655",165.251295310741,-20.8141321522684,0,0.00696470774841675,0.024906600249066,0.257425153444151,0.793027343834356,0.0923931352446414,0.00784313725490196
"3675",166.635257224742,-21.9481956743959,0,0.0279613350333015,0.186176836861768,0.20693212916369,0.818783190120669,0.333248979208796,0.00392156862745098
"3684",164.790141880317,-20.9140191753963,0,0.481735283685621,0.0877957658779577,0.275253964220397,0.851812877839341,0.110478913898507,0.00784313725490196
"3706",164.544945479889,-20.749420667486,0,0.578739059586961,0.087173100871731,0.294023149271597,0.816963327686566,0.0180856232422111,0.00784313725490196
"3735",164.037670740359,-20.2989964320771,0,0.148383728023293,0.0012453300124533,0.272738252640059,0.793413543254948,0.105521476666404,0.00392156862745098
"3816",164.282057182865,-20.5196800258623,0,0.341005731697399,0.0180572851805729,0.311480558295724,0.814611063146861,0.0371459148307307,0.00784313725490196
"3906",166.62265006198,-21.9602141674719,0,0.0585600770653199,0.230386052303861,0.24560369253721,0.864539795784244,0.120879469952393,0.00392156862745098
"3934",167.951216998344,-21.5758681147105,0,0.244609868098217,0.0510585305105853,0.26675624556835,0.852593141198853,0.122003245697674,0
"3974",165.57697145805,-21.6447394254764,0,0.628439576939699,0.0535491905354919,0.252776715678772,0.792433250384153,0.0421010078381761,0.00784313725490196
"3994",165.789009175126,-21.6108617319718,0,0.347280907536913,0.374221668742217,0.239379478547513,0.886014185399315,0.12954395206742,0.00784313725490196
"4056",165.692404008636,-21.3092602213074,0,0.0387583882323409,0.235367372353674,0.242564102583675,0.870089631657548,0.281226875694821,0.00392156862745098
"4295",166.46131820099,-22.0083640921865,0,0.306832564510621,0.728518057285181,0.242227165509613,0.75649278839785,0.194917288161434,0.00392156862745098
"4344",166.947860747065,-22.1435061936713,0,0.0014424381327972,0.0037359900373599,0.313373119489993,0.824046744634126,0.0172932207357623,0.00784313725490196
"4486",165.246220784282,-21.2336885767167,0,0.420247799096649,0.211706102117061,0.229961862142967,0.78808558993976,0.0492950014828407,0.00392156862745098
"4534",166.330132603338,-21.7946683139826,0,0.197299318783863,0.274595267745953,0.213215024706556,0.863939256007541,0.295296000976716,0.00392156862745098
"4594",166.037440494861,-21.654052578802,0,0.232745151035503,0.367372353673724,0.237726815175969,0.857723256753768,0.248371589561226,0.00784313725490196
"4722",164.155713831197,-20.2980783969657,0,0.114320266226851,0.00186799501867995,0.431866461166094,0.82121474447632,0.0197805546147021,0.00784313725490196
"4826",166.343731662711,-22.0859043661302,0,0.537838193862177,0.192403486924035,0.32463810752201,0.727484448076162,0.183610551660789,0.00784313725490196
"5035",165.128864482664,-20.9392433066151,0,0.248937143914874,0.153175591531756,0.221929321227517,0.798845669206369,0.181357039955307,0.00784313725490196
"5122",166.054721358642,-21.5675696202116,0,0.064414754551006,0.145080946450809,0.263210333998989,0.752798592070722,0.224811866005865,0.00392156862745098
"5495",164.40533343747,-20.4043033280319,0,0.0888513104174753,0.0311332503113325,0.337717052092197,0.832270129959876,0.0762782563539308,0.00784313725490196
"5503",167.382510905241,-21.0609782694806,0,0.0673172221533191,0.0292652552926526,0.349606106515015,0.826534639883383,0.00628267690202606,0
"5526",166.002398905917,-21.5223255446395,0,0.0504853338956119,0.0846824408468244,0.28427187814328,0.714858995310362,0.210978700697444,0.00392156862745098
"5685",165.234692109699,-20.81783425192,0,0.0346185160468929,0.0087173100871731,0.477348653308926,0.830206209604498,0.0813427639118629,0.00392156862745098
"5815",165.712893121186,-21.6070384550309,0,0.430097431042287,0.322540473225405,0.279829236107777,0.868940702885524,0.0439465200544908,0.00784313725490196
"5916",165.179542213203,-20.9798773786851,0,0.222085900187271,0.129514321295143,0.223579522836341,0.860769597267686,0.315493992482992,0.00784313725490196
"5995",165.099872350909,-21.2466488088656,0,0.63787905516518,0.14134495641345,0.253309257930063,0.829958026034263,0.256652833653211,0.00392156862745098
"6087",164.178787868847,-20.3099237808566,0,0.107518105585035,0.0261519302615193,0.243722734069552,0.822786423340189,0.0579997957202772,0.00784313725490196
"6155",165.274510293907,-21.0694910078658,0,0.196309370356264,0.087173100871731,0.33946906381034,0.797161373018552,0.177043913345005,0.00784313725490196
"6197",164.519188290823,-20.4200764318302,0,0.126269803783209,0.0697384806973848,0.441953009109896,0.749292499550852,0.0911892192847347,0.00784313725490196
"6365",166.183414866862,-21.6056432564487,0,0.0452705930567479,0.277708592777086,0.265156252468919,0.856819546241788,0.104844441807271,0.00392156862745098
"6374",166.861909202374,-22.2129025627754,0,0.159505970009146,0.14134495641345,0.597678240971686,0.84124670407384,0.00144203390132283,0.00784313725490196
"6406",167.817902761383,-21.095691330072,0,0.00815966167600453,0.0255292652552927,0.423370708107535,0.830262292645044,0.0137640237308425,0
